"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LLC_BI__Attorney__c","LLC_BI__ExpansionLh__c","LLC_BI__ExpansionRe__c","LLC_BI__RefinanceLh__c","LLC_BI__RefinanceRe__c","LLC_BI__Start_upLh__c","LLC_BI__Start_upRe__c","LLC_BI__acquisitionLh__c","LLC_BI__acquisitionRe__c","LLC_BI__clientView__c","LLC_BI__comments__c","LLC_BI__docClass__c","LLC_BI__docManager__c","LLC_BI__docTab__c","LLC_BI__docType__c","LLC_BI__dueDaysPrior__c","LLC_BI__firstReview__c","LLC_BI__lookupKey__c","LLC_BI__naOk__c","LLC_BI__onesToWatch__c","LLC_BI__owner__c","LLC_BI__sortOrder__c","LLC_BI__Portal_Doc_Description__c","LLC_BI__Portal_Doc_Name__c","LLC_BI__Portal_Enabled__c","NDOC__description__c","NDOC__neededByStage__c","NDOC__priority__c","LLC_BI__Approval_Roles__c","LLC_BI__Viewer_Roles__c","LLC_BI__Criteria__c","NDOC__Placeholder_Approval_Roles__c","NDOC__Placeholder_Viewer_Roles__c","LLC_BI__Auto_Esign__c","LLC_BI__Placeholder_Viewer_Groups__c","LLC_BI__Placeholder_Viewer_Profiles__c","LLC_BI__Requirement__c","LLC_BI__Document_Id_Mapping__c","LLC_BI__E_Vault__c","AutorabitExtId__c"
"a093g000000aLsDAAU","0053g000000ln7zAAA","","Worker's Comp (For Contractor)","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEfEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZcEAO","","false","eq55o5rtpak28hro2c","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Construction""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsEAAU","0053g000000ln7zAAA","","Draft Loan Authorization","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEgEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZdEAO","","false","y2vbtq0o5fc8bwpyi2","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""SBA""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsFAAU","0053g000000ln7zAAA","","Seller's Financials","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEhEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZdEAO","","false","imnjr4nv5qzo40ej9i","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","Copy of Seller Financials","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""SBA""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsGAAU","0053g000000ln7zAAA","","Historical Transcripts","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEiEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZdEAO","","false","ovgfhdkzhwk1zat6jn","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","24 Months of Bank Statements","false","","Underwriting","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""SBA""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsHAAU","0053g000000ln7zAAA","","CAIVRS","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEjEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZdEAO","","false","6h4gidtdcu75nulq5j","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""SBA""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsIAAU","0053g000000ln7zAAA","","Purchase Agreement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T22:12:04.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEkEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZeEAO","","false","l73ldvcdo08k4on7w2","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","Purchase Contract","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Purchase""}}__GUID__{{ENDIF}}","","","false","","","a4R3g000000fzBxEAI","","false",""
"a093g000000aLsJAAU","0053g000000ln7zAAA","","Loan Modification","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNElEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZfEAO","","false","ppgsvob6io1zigwa9f","false","false","","","","","false","","Underwriting","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Modification__c"" IS=""True""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsKAAU","0053g000000ln7zAAA","","Note Modification","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEmEAO","a0I3g000000ThxjEAC","","a0K3g000001QHZfEAO","","false","9bpbxs7ti73zlcadrs","false","false","","","","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Modification__c"" IS=""True""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsLAAU","0053g000000ln7zAAA","","Collateral Valuation","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEoEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","ctej1pnyyid4unjwgs","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","","","","false","","","","","false",""
"a093g000000aLsMAAU","0053g000000ln7zAAA","","Power of Attorney","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEqEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","4wb2hqct50xqzt3i68","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","","","","false","","","","","false",""
"a093g000000aLsNAAU","0053g000000ln7zAAA","","UCC Financing Statement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEtEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","jnibwey20gtqgq732b","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Business Assets""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsOAAU","0053g000000ln7zAAA","","Business Assets Financing Addendum","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEuEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","wqp9diwq0icpejso44","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Business Assets""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsPAAU","0053g000000ln7zAAA","","Business Assets Lien Verification","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEvEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","dmpvrzdbi1bd83fhmv","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Business Assets""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsQAAU","0053g000000ln7zAAA","","Assignment of Deposit Account","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEwEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","ivbualhmmlxwzq7ut4","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Savings/CDs""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsRAAU","0053g000000ln7zAAA","","Deposit Statement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNExEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","vqlf17x86nnroqo7x6","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Savings/CDs""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsSAAU","0053g000000ln7zAAA","","Collateral Receipt","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEyEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","k7pb2nag5b0m05cula","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Savings/CDs""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsTAAU","0053g000000ln7zAAA","","Assignment of Death Benefit","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNEzEAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","f08dqkkg2s5rbqxme9","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Life Insurance""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsUAAU","0053g000000ln7zAAA","","Insurance Statement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF0EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","8ovrcjalat9rz4gubn","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Life Insurance""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsVAAU","0053g000000ln7zAAA","","Collateral Receipt","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF1EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","5xhw507bu8nno7hfpw","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Life Insurance""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsWAAU","0053g000000ln7zAAA","","Assignment of Note","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF2EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","y9ptar60cetper8v2o","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Note/Instrument""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsXAAU","0053g000000ln7zAAA","","Copy of Instrument","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF3EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","blcfha876qll1vvkeo","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Note/Instrument""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsYAAU","0053g000000ln7zAAA","","Irrevocable Stock/Bond Power","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF4EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","cwl1ln2dre26af1tyv","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Securities""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsZAAU","0053g000000ln7zAAA","","Pledge Agreement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF5EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","ynl8pyaom5rk0kfhqw","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Securities""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsaAAE","0053g000000ln7zAAA","","Reg U Form for Margin Stock","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF6EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","s7i3cf8t64uip22ijj","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Securities""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsbAAE","0053g000000ln7zAAA","","Stock Certificate/UCC Financing Statement","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF7EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","tsvoctvrjzqwn1kvbg","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Possessory""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" IS=""Securities""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLscAAE","0053g000000ln7zAAA","","Assignment of Rents and Leases","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNF8EAO","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","mkfsmwjbod22jvknym","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsdAAE","0053g000000ln7zAAA","","Collateral Valuation Request","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFAEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","ywor3nvb0d7nn59mjv","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLseAAE","0053g000000ln7zAAA","","Collateral Valuation Review","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFBEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","s32wa6lhcsrxqxhi6i","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsfAAE","0053g000000ln7zAAA","","Deed Modification","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFCEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","delpgdi9ubvzjodzfh","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsgAAE","0053g000000ln7zAAA","","Deed to Secure Debt","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T22:12:04.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFDEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","ccxn90zxcjtwk112l2","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","a4R3g000000fzBnEAI","","false",""
"a093g000000aLshAAE","0053g000000ln7zAAA","","Environmental Assessment","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFEEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","vt4m72n1jcuq0myl0j","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsiAAE","0053g000000ln7zAAA","","Environmental Questionnaire","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFFEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","6u6pu1335ashql3aht","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLsjAAE","0053g000000ln7zAAA","","Lease Agreements","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFHEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","hcgmy3fo4w2p8kvig9","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLskAAE","0053g000000ln7zAAA","","Legal Description","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFIEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","adyp6s7sg99vooft11","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
"a093g000000aLslAAE","0053g000000ln7zAAA","","Photos","2020-10-12T19:27:33.000Z","0053g000000ln7zAAA","2022-11-01T07:49:31.000Z","0053g000000ln7zAAA","","false","","","","","","","","","false","","a0E3g000000PNFJEA4","a0I3g000000ThxiEAC","","a0K3g000001QHZgEAO","","false","icbmbkq7trvpq0ju8w","false","false","","","This is a description I can use to help my customer understand precisely what type of document we are seeking to obtain.","","false","","","","","","{{IF=""1 AND 2""}}{{COND=""1"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Type__c"" IS=""Real Estate""}}{{COND=""2"" FIELD=""LLC_BI__Collateral__c.LLC_BI__Collateral_Type__r.LLC_BI__Subtype__c"" NOT=""Residential 1-4 Family""}}__GUID__{{ENDIF}}","","","false","","","","","false",""
